DATE,REGION,LOCATION,TYPE,MGMT,BEDS,COUNT,OCCUPANCY,RATE IDR,RATE USD,MONTHLY IDR,MONTHLY USD,TOTAL REVENUE
Nov/24,Other,Nusa Penida,Guest House,Individual ,5,73,13.4%,"Rp1,514,814",$96,"Rp11,613,520",$733,"$4,399"
Jul/22,Other,Munduk,Villa,Individual ,3,6,32.1%,"Rp1,556,407",$105,"Rp10,894,848",$735,"$4,408"
Oct/21,South Badung,Jimbaran,Apartment,Professional,3,3,85.2%,"Rp2,715,662",$192,"Rp20,820,027","$1,470","$4,409"
Aug/22,Other,Munduk,Villa,Individual ,1,6,23.3%,"Rp1,636,122",$110,"Rp10,907,532",$735,"$4,410"
Dec/21,Central Badung,Kuta,Villa,Professional,3,5,78.7%,"Rp1,700,169",$119,"Rp12,581,252",$883,"$4,414"
May/22,Central Badung,Kuta,Villa,Professional,6,1,41.9%,"Rp4,953,807",$340,"Rp64,399,491","$4,417","$4,417"
Sep/23,Non Bali,Lombok,Apartment,Individual ,1,,54.4%,"Rp696,690",$45,"Rp8,534,524",$552,"$4,419"
Jul/22,South Badung,Bukit,Guest House,Individual ,5,,26.5%,"Rp2,521,117",$170,"Rp13,109,809",$884,"$4,420"
Jun/22,Denpasar,Sanur,Apartment,Professional,1,7,63.6%,"Rp600,485",$40,"Rp9,436,262",$634,"$4,435"
Oct/22,Gianyar,Ubud,Apartment,Professional,1,5,47.4%,"Rp1,101,228",$71,"Rp13,875,469",$890,"$4,449"
Apr/22,Mengwi,Mengwi,Villa,Professional,3,2,82.9%,"Rp2,223,874",$153,"Rp32,246,170","$2,225","$4,449"
Aug/22,Central Badung,Legian,Apartment,Professional,2,5,40.2%,"Rp1,611,714",$109,"Rp22,026,811","$1,484","$4,453"
Jun/22,Non Bali,Lombok,Guest House,Individual ,4,,46.4%,"Rp5,103,373",$343,"Rp66,343,852","$4,454","$4,454"
Jul/24,Central Badung,Legian,Apartment,Individual ,3,8,31.8%,"Rp1,020,073",$63,"Rp9,053,147",$557,"$4,456"
Jun/22,Non Bali,Lombok,Guest House,Individual ,3,,32.4%,"Rp2,765,577",$186,"Rp22,124,565","$1,485","$4,456"
Jan/22,North Badung,Padonan,Apartment,Professional,1,7,51.7%,"Rp720,070",$50,"Rp9,155,157",$637,"$4,457"
Oct/21,Mengwi,Mengwi,Villa,Professional,6,5,4.7%,"Rp15,822,506","$1,117","Rp31,645,013","$2,234","$4,468"
Feb/24,Non Bali,Lombok,Villa,Professional,3,,36.4%,"Rp5,849,574",$372,"Rp35,097,442","$2,234","$4,468"
Dec/25,Other,Nusa Lembongan,Guest House,Individual ,2,20,19.5%,"Rp1,035,449",$62,"Rp4,385,383",$263,"$4,471"
Dec/22,Other,Munduk,Villa,Individual ,1,6,25.8%,"Rp1,742,689",$112,"Rp11,617,977",$746,"$4,478"
Oct/22,Denpasar,Sanur,Apartment,Professional,1,7,39.3%,"Rp832,368",$53,"Rp9,988,388",$640,"$4,483"
Dec/21,Other,Nusa Lembongan,Guest House,Professional,6,,9.1%,"Rp4,415,587",$310,"Rp5,619,903",$394,"$4,486"
Oct/22,Tabanan,Tabanan,Apartment,Individual ,1,6,79.2%,"Rp1,148,240",$74,"Rp11,673,775",$749,"$4,491"
Nov/23,Other,Nusa Penida,Guest House,Individual ,5,,13.4%,"Rp1,514,814",$98,"Rp11,613,520",$749,"$4,494"
Nov/22,Non Bali,Lombok,Guest House,Individual ,2,,20.7%,"Rp2,210,115",$141,"Rp14,144,738",$899,"$4,496"
Dec/25,Central Badung,Seminyak,Apartment,Individual ,4,3,35.6%,"Rp3,575,487",$214,"Rp25,028,407","$1,501","$4,503"
Jan/22,North Badung,Canggu,Apartment,Professional,1,8,48.1%,"Rp720,499",$50,"Rp8,105,614",$564,"$4,509"
Mar/22,Other,Lovina,Villa,Individual ,4,,29.0%,"Rp1,323,391",$92,"Rp10,807,692",$752,"$4,513"
Nov/21,Other,Candidasa,Villa,Individual ,2,,41.1%,"Rp2,156,661",$151,"Rp16,174,959","$1,130","$4,518"
Feb/23,Other,Nusa Penida,Guest House,Individual ,3,,19.8%,"Rp830,042",$54,"Rp4,592,952",$301,"$4,519"
Aug/24,Mengwi,Mengwi,Apartment,Individual ,2,5,44.9%,"Rp1,745,677",$113,"Rp17,456,768","$1,130","$4,520"
Oct/21,Other,Kintamani,Guest House,Individual ,1,,20.5%,"Rp416,271",$29,"Rp2,136,812",$151,"$4,526"
Aug/22,Other,Kintamani,Villa,Individual ,1,,19.7%,"Rp809,500",$55,"Rp5,599,092",$377,"$4,528"
Dec/23,Gianyar,Ubud,Apartment,Individual ,3,4,49.1%,"Rp2,582,965",$168,"Rp17,435,016","$1,133","$4,530"
Oct/21,South Badung,Jimbaran,Apartment,Individual ,3,6,22.7%,"Rp2,567,606",$181,"Rp16,047,537","$1,133","$4,532"
Nov/25,Other,Lovina,Guest House,Individual ,2,14,41.1%,"Rp572,259",$34,"Rp6,867,128",$412,"$4,535"
Nov/25,Denpasar,Denpasar,Apartment,Professional,1,10,29.2%,"Rp879,712",$53,"Rp7,565,522",$454,"$4,542"
Jul/22,Other,Lovina,Guest House,Individual ,1,,20.2%,"Rp272,111",$18,"Rp1,467,093",$99,"$4,550"
Mar/22,Denpasar,Denpasar,Apartment,Individual ,2,9,25.0%,"Rp1,362,883",$95,"Rp8,177,224",$569,"$4,553"
Sep/22,Other,Nusa Lembongan,Guest House,Professional,3,,21.7%,"Rp1,541,132",$101,"Rp6,935,093",$456,"$4,555"
Sep/23,Gianyar,Ubud,Apartment,Individual ,3,3,38.8%,"Rp2,133,219",$138,"Rp35,198,114","$2,278","$4,556"
Feb/25,South Badung,Bukit,Guest House,Individual ,4,11,29.2%,"Rp1,163,705",$70,"Rp9,455,181",$570,"$4,562"
Jan/23,Tabanan,Tabanan,Apartment,Individual ,1,6,44.7%,"Rp1,486,513",$99,"Rp17,094,895","$1,141","$4,563"
Feb/23,Tabanan,Tabanan,Apartment,Individual ,1,2,94.4%,"Rp2,047,760",$134,"Rp34,811,920","$2,283","$4,567"
Jul/22,Central Badung,Seminyak,Apartment,Professional,2,2,60.0%,"Rp4,517,900",$305,"Rp33,884,253","$2,285","$4,570"
Feb/22,Central Badung,Legian,Apartment,Individual ,1,42,32.3%,"Rp434,955",$30,"Rp3,863,369",$269,"$4,572"
Nov/21,South Badung,Jimbaran,Villa,Professional,2,5,56.3%,"Rp1,822,042",$127,"Rp16,398,380","$1,145","$4,581"
Oct/23,Denpasar,Sanur,Apartment,Individual ,3,2,56.9%,"Rp2,207,976",$139,"Rp36,431,609","$2,294","$4,588"
Jul/24,South Badung,Bukit,Apartment,Professional,2,1,96.6%,"Rp2,664,154",$164,"Rp74,596,310","$4,589","$4,589"
Feb/24,Central Badung,Kuta,Villa,Professional,2,13,14.6%,"Rp2,253,366",$143,"Rp12,017,954",$765,"$4,590"
Oct/22,South Badung,Jimbaran,Apartment,Individual ,2,3,67.6%,"Rp1,492,423",$96,"Rp23,878,710","$1,531","$4,594"
Jul/24,North Badung,Kerobokan,Apartment,Individual ,3,4,41.8%,"Rp1,822,584",$112,"Rp1,822,584",$112,"$4,597"
Dec/25,Other,CandiDasa,Guest House,Individual ,1,13,40.9%,"Rp645,242",$39,"Rp7,678,376",$460,"$4,605"
Feb/22,Central Badung,Legian,Guest House,Individual ,1,,44.4%,"Rp259,519",$18,"Rp3,308,871",$230,"$4,607"
May/25,Tabanan,Tabanan,Guest House,Individual ,2,18,14.1%,"Rp1,341,644",$82,"Rp5,779,452",$355,"$4,612"
Mar/22,North Badung,Padonan,Apartment,Individual ,3,5,55.0%,"Rp2,008,384",$140,"Rp13,255,337",$923,"$4,613"
Jan/24,South Badung,Bukit,Apartment,Professional,2,2,89.7%,"Rp2,080,417",$132,"Rp36,407,299","$2,308","$4,616"
Aug/22,Denpasar,Sanur,Villa,Professional,1,10,23.9%,"Rp1,757,640",$118,"Rp11,424,708",$770,"$4,619"
Aug/22,Denpasar,Sanur,Apartment,Professional,1,6,62.4%,"Rp607,665",$41,"Rp11,444,361",$771,"$4,627"
Feb/24,Other,Amed,Villa,Individual ,4,4,47.3%,"Rp2,508,099",$160,"Rp24,244,908","$1,543","$4,630"
Jun/24,South Badung,Bukit,Apartment,Professional,2,1,96.7%,"Rp2,620,785",$160,"Rp76,002,765","$4,643","$4,643"
Jun/25,Mengwi,Mengwi,Guest House,Professional,1,13,46.3%,"Rp662,695",$41,"Rp6,295,605",$388,"$4,653"
Jun/24,Central Badung,Kuta,Apartment,Individual ,3,4,53.5%,"Rp2,005,713",$123,"Rp19,054,272","$1,164","$4,656"
Dec/24,Other,Nusa Lembongan,Guest House,Professional,4,440,41.1%,"Rp1,119,468",$70,"Rp6,250,362",$388,"$4,662"
Feb/22,Denpasar,Denpasar,Apartment,Individual ,2,11,29.1%,"Rp1,396,528",$97,"Rp11,172,272",$778,"$4,666"
Jul/22,Denpasar,Sanur,Apartment,Individual ,3,2,68.6%,"Rp2,883,673",$194,"Rp34,604,078","$2,333","$4,667"
Oct/22,Mengwi,Mengwi,Villa,Professional,1,10,33.7%,"Rp1,238,300",$79,"Rp8,117,799",$521,"$4,685"
May/25,North Badung,Padonan,Guest House,Individual ,6,21,41.8%,"Rp431,815",$27,"Rp5,117,008",$314,"$4,692"
Oct/22,Other,Kintamani,Villa,Individual ,1,,24.9%,"Rp770,678",$49,"Rp4,575,903",$293,"$4,695"
Apr/23,South Badung,Jimbaran,Apartment,Professional,1,5,24.1%,"Rp2,154,557",$147,"Rp17,236,453","$1,175","$4,701"
May/22,Central Badung,Kuta,Apartment,Individual ,3,4,64.7%,"Rp1,071,087",$73,"Rp17,137,396","$1,175","$4,702"
May/22,Other,Lovina,Guest House,Individual ,1,,28.9%,"Rp262,698",$18,"Rp1,758,090",$121,"$4,703"
Jul/22,South Badung,Jimbaran,Apartment,Professional,1,5,29.7%,"Rp1,993,229",$134,"Rp13,952,604",$941,"$4,704"
Feb/24,Other,Kintamani,Guest House,Individual ,2,15,23.1%,"Rp859,428",$55,"Rp7,391,081",$470,"$4,705"
Oct/22,Other,Amed,Villa,Individual ,4,,60.5%,"Rp2,296,171",$147,"Rp24,492,493","$1,571","$4,712"
Jan/22,Central Badung,Kuta,Villa,Professional,5,1,93.6%,"Rp2,336,727",$162,"Rp67,765,080","$4,712","$4,712"
Oct/24,Gianyar,Ubud,Guest House,Professional,4,4,46.6%,"Rp1,803,748",$115,"Rp24,651,276","$1,571","$4,713"
Oct/22,Central Badung,Seminyak,Apartment,Professional,2,1,71.4%,"Rp3,682,384",$236,"Rp73,647,672","$4,723","$4,723"
Sep/22,Other,Kintamani,Villa,Individual ,1,,29.7%,"Rp790,835",$52,"Rp6,542,388",$430,"$4,727"
Oct/24,North Badung,Canggu,Guest House,Individual ,4,9,39.3%,"Rp1,016,053",$65,"Rp12,362,030",$788,"$4,727"
Jun/23,Other,Kintamani,Guest House,Individual ,3,,22.8%,"Rp1,389,871",$93,"Rp10,126,225",$676,"$4,729"
Sep/22,Central Badung,Legian,Apartment,Professional,1,9,58.8%,"Rp720,706",$47,"Rp8,007,858",$526,"$4,734"
Mar/22,Central Badung,Kuta,Villa,Professional,3,8,31.5%,"Rp1,479,049",$103,"Rp9,719,484",$676,"$4,735"
Oct/21,South Badung,Bukit,Guest House,Individual ,2,,13.2%,"Rp1,243,922",$88,"Rp3,535,381",$250,"$4,742"
Feb/24,Non Bali,Lombok,Guest House,Individual ,3,,21.2%,"Rp1,774,771",$113,"Rp10,648,607",$678,"$4,745"
Oct/23,Other,Kintamani,Guest House,Individual ,3,,23.3%,"Rp1,571,241",$99,"Rp12,569,925",$792,"$4,749"
Feb/24,Other,Munduk,Villa,Individual ,2,6,36.7%,"Rp1,589,584",$101,"Rp12,451,791",$793,"$4,756"
Jan/22,Gianyar,Ubud,Guest House,Individual ,6,,8.2%,"Rp2,737,515",$190,"Rp11,406,263",$793,"$4,759"
Feb/23,Other,Kintamani,Guest House,Individual ,3,,32.8%,"Rp1,133,993",$74,"Rp10,367,957",$680,"$4,761"
Jul/23,Non Bali,Lombok,Guest House,Individual ,5,,40.5%,"Rp2,394,164",$159,"Rp23,941,643","$1,588","$4,765"
Oct/21,Central Badung,Kuta,Villa,Individual ,4,7,29.2%,"Rp2,047,017",$145,"Rp11,258,592",$795,"$4,769"
Oct/23,Other,Nusa Penida,Apartment,Individual ,1,,35.2%,"Rp749,834",$47,"Rp7,573,321",$477,"$4,769"
Jun/23,Other,Nusa Lembongan,Guest House,Professional,3,,15.1%,"Rp1,628,601",$109,"Rp7,962,015",$531,"$4,780"
Nov/21,South Badung,Jimbaran,Apartment,Professional,3,3,41.9%,"Rp2,634,129",$184,"Rp22,829,070","$1,594","$4,783"
Jun/22,Denpasar,Sanur,Apartment,Individual ,2,9,47.5%,"Rp926,058",$62,"Rp10,186,701",$684,"$4,787"
Nov/22,Non Bali,Lombok,Guest House,Individual ,4,,18.5%,"Rp7,539,796",$479,"Rp37,698,980","$2,397","$4,793"
Oct/23,South Badung,Jimbaran,Apartment,Professional,1,4,30.3%,"Rp2,057,864",$130,"Rp19,035,241","$1,199","$4,795"
Mar/23,South Badung,Jimbaran,Apartment,Professional,1,8,16.2%,"Rp2,247,696",$150,"Rp14,385,254",$960,"$4,798"
Dec/24,South Badung,Jimbaran,Guest House,Individual ,3,6,20.5%,"Rp2,862,872",$178,"Rp19,324,384","$1,201","$4,804"
May/24,Central Badung,Legian,Apartment,Professional,2,6,60.0%,"Rp1,131,314",$70,"Rp13,010,164",$801,"$4,805"
Oct/24,Other,Kintamani,Guest House,Individual ,3,27,23.3%,"Rp1,571,241",$100,"Rp12,569,925",$801,"$4,807"
Dec/22,Other,Munduk,Villa,Individual ,2,2,81.1%,"Rp2,493,985",$160,"Rp37,409,769","$2,403","$4,807"
Nov/24,Denpasar,Sanur,Guest House,Individual ,2,12,37.6%,"Rp865,373",$55,"Rp12,692,090",$801,"$4,808"
Apr/22,Tabanan,Tabanan,Villa,Professional,3,3,45.7%,"Rp1,883,597",$130,"Rp23,231,035","$1,603","$4,808"
Nov/21,Central Badung,Legian,Apartment,Individual ,1,33,35.4%,"Rp447,394",$31,"Rp2,296,624",$160,"$4,811"
Nov/23,Mengwi,Mengwi,Apartment,Individual ,1,13,58.4%,"Rp829,418",$53,"Rp6,786,102",$438,"$4,814"
Sep/22,Tabanan,Tabanan,Apartment,Individual ,1,4,70.1%,"Rp1,201,817",$79,"Rp18,327,712","$1,204","$4,815"
Feb/23,Mengwi,Mengwi,Villa,Professional,1,9,30.3%,"Rp1,288,203",$85,"Rp9,178,449",$602,"$4,817"
Feb/23,Other,Kintamani,Villa,Individual ,2,,69.5%,"Rp1,288,737",$85,"Rp24,485,956","$1,606","$4,818"
Nov/23,Central Badung,Kuta,Apartment,Individual ,3,6,44.0%,"Rp1,467,330",$95,"Rp18,708,456","$1,207","$4,826"
Oct/24,Other,Nusa Penida,Apartment,Individual ,1,12,35.2%,"Rp749,834",$48,"Rp7,573,321",$483,"$4,827"
Jan/23,Central Badung,Kuta,Apartment,Individual ,3,6,43.6%,"Rp1,765,488",$118,"Rp14,477,003",$966,"$4,830"
Dec/25,Other,Amed,Villa,Professional,1,13,62.6%,"Rp483,814",$29,"Rp6,215,138",$373,"$4,845"
Jan/22,Other,Nusa Penida,Villa,Individual ,3,,33.3%,"Rp1,699,591",$118,"Rp17,420,807","$1,211","$4,846"
Sep/22,South Badung,Jimbaran,Apartment,Professional,1,5,34.1%,"Rp1,716,719",$113,"Rp18,454,729","$1,212","$4,849"
Mar/24,Non Bali,Lombok,Villa,Professional,2,,17.4%,"Rp2,744,861",$173,"Rp19,214,025","$1,212","$4,849"
Nov/25,Denpasar,Sanur,Guest House,Individual ,2,11,49.8%,"Rp721,451",$43,"Rp10,100,399",$606,"$4,852"
Mar/23,Other,Munduk,Villa,Individual ,4,1,58.6%,"Rp4,284,710",$286,"Rp72,840,064","$4,859","$4,859"
May/23,Other,Munduk,Villa,Individual ,4,1,54.8%,"Rp4,284,309",$286,"Rp72,833,261","$4,860","$4,860"
Dec/23,Other,Nusa Lembongan,Guest House,Professional,4,,41.1%,"Rp1,119,468",$73,"Rp6,250,362",$406,"$4,872"
Feb/24,Non Bali,Lombok,Villa,Professional,4,,34.5%,"Rp7,654,488",$487,"Rp76,544,878","$4,872","$4,872"
Nov/25,Central Badung,Legian,Apartment,Professional,2,4,51.4%,"Rp1,424,038",$86,"Rp20,292,546","$1,218","$4,874"
Sep/24,Other,Candidasa,Villa,Professional,1,2,83.3%,"Rp1,475,320",$97,"Rp36,883,000","$2,437","$4,874"
May/23,Non Bali,Lombok,Villa,Professional,2,,30.6%,"Rp6,648,116",$444,"Rp73,129,271","$4,880","$4,880"
Sep/22,Denpasar,Denpasar,Apartment,Individual ,2,11,49.1%,"Rp917,433",$60,"Rp8,256,959",$542,"$4,881"
Dec/22,Other,Kintamani,Villa,Individual ,2,,57.8%,"Rp1,461,986",$94,"Rp19,005,820","$1,221","$4,884"
May/24,Central Badung,Kuta,Apartment,Individual ,3,4,46.9%,"Rp1,764,401",$109,"Rp19,849,507","$1,222","$4,888"
May/24,Other,Nusa Lembongan,Guest House,Professional,6,20,17.8%,"Rp1,216,905",$75,"Rp5,374,611",$331,"$4,895"
Oct/21,Gianyar,Ubud,Apartment,Individual ,2,5,30.5%,"Rp2,392,896",$169,"Rp23,131,379","$1,633","$4,899"
Apr/23,Denpasar,Sanur,Apartment,Individual ,3,3,73.9%,"Rp1,410,429",$96,"Rp23,977,296","$1,635","$4,905"
Nov/21,Non Bali,Lombok,Guest House,Individual ,3,,30.6%,"Rp4,685,281",$327,"Rp70,279,208","$4,908","$4,908"
Mar/23,Other,Munduk,Villa,Individual ,2,5,26.0%,"Rp2,230,741",$149,"Rp18,403,616","$1,228","$4,911"
Feb/23,Other,Nusa Penida,Guest House,Individual ,6,,25.9%,"Rp1,613,170",$106,"Rp9,218,160",$605,"$4,911"
Dec/22,Non Bali,Lombok,Guest House,Individual ,2,,33.6%,"Rp1,960,280",$126,"Rp19,112,728","$1,228","$4,912"
Nov/23,South Badung,Bukit,Apartment,Professional,2,2,84.6%,"Rp1,736,392",$112,"Rp38,200,634","$2,464","$4,928"
Jan/22,Gianyar,Ubud,Guest House,Individual ,3,,5.3%,"Rp1,578,100",$110,"Rp3,945,233",$274,"$4,938"
Jul/22,Central Badung,Kuta,Apartment,Individual ,1,21,40.6%,"Rp423,539",$29,"Rp3,856,461",$260,"$4,941"
Jan/23,Non Bali,Lombok,Villa,Professional,1,,41.9%,"Rp5,700,624",$380,"Rp74,108,110","$4,945","$4,945"
Jan/24,Central Badung,Legian,Apartment,Individual ,3,8,30.3%,"Rp1,099,422",$70,"Rp9,757,374",$619,"$4,948"
Oct/21,Tabanan,Tabanan,Guest House,Individual ,2,,41.9%,"Rp935,192",$66,"Rp8,767,497",$619,"$4,952"
Jun/23,Other,Nusa Lembongan,Guest House,Professional,4,,19.9%,"Rp977,585",$65,"Rp6,191,420",$413,"$4,956"
Apr/24,Non Bali,Lombok,Apartment,Individual ,2,,32.7%,"Rp2,520,854",$155,"Rp20,166,828","$1,241","$4,963"
Feb/24,Denpasar,Sanur,Guest House,Individual ,2,10,61.3%,"Rp847,689",$54,"Rp9,748,418",$621,"$4,964"
Dec/25,North Badung,Padonan,Guest House,Individual ,6,36,46.9%,"Rp501,557",$30,"Rp6,302,896",$378,"$4,966"
Jul/22,Mengwi,Mengwi,Apartment,Individual ,1,9,83.9%,"Rp458,087",$31,"Rp9,219,006",$622,"$4,973"
Apr/22,Other,Nusa Penida,Villa,Individual ,4,,33.3%,"Rp4,006,727",$276,"Rp24,040,314","$1,659","$4,976"
Nov/25,North Badung,Kerobokan,Guest House,Professional,1,23,39.8%,"Rp369,977",$22,"Rp5,524,987",$332,"$4,976"
May/23,Other,Munduk,Villa,Individual ,2,5,33.1%,"Rp1,819,018",$121,"Rp18,644,930","$1,244","$4,977"
Dec/23,Non Bali,Lombok,Guest House,Individual ,5,,18.0%,"Rp2,838,048",$184,"Rp15,325,458",$995,"$4,977"
Apr/22,Other,Nusa Lembongan,Villa,Individual ,6,,52.2%,"Rp3,006,242",$207,"Rp36,074,909","$2,489","$4,978"
Jun/22,Other,Lovina,Guest House,Individual ,1,,23.0%,"Rp276,830",$19,"Rp1,612,856",$108,"$4,981"
Nov/21,Denpasar,Sanur,Apartment,Individual ,2,3,38.6%,"Rp2,104,453",$147,"Rp23,850,423","$1,666","$4,997"
May/23,Tabanan,Tabanan,Apartment,Individual ,1,6,58.4%,"Rp1,439,918",$96,"Rp12,479,338",$833,"$4,997"
Mar/22,Central Badung,Seminyak,Apartment,Individual ,2,10,37.2%,"Rp970,251",$68,"Rp8,974,890",$625,"$4,997"
Feb/23,Mengwi,Mengwi,Villa,Professional,2,7,31.0%,"Rp1,413,304",$93,"Rp10,902,613",$715,"$5,006"
Sep/25,Tabanan,Tabanan,Guest House,Professional,1,24,19.7%,"Rp745,196",$45,"Rp4,173,095",$250,"$5,008"
Nov/21,Other,Munduk,Villa,Individual ,3,7,35.8%,"Rp1,328,441",$93,"Rp14,347,164","$1,002","$5,009"
Nov/21,Central Badung,Kuta,Villa,Individual ,6,3,16.0%,"Rp8,972,297",$627,"Rp23,926,173","$1,671","$5,012"
Jul/22,Other,Munduk,Villa,Individual ,1,7,30.5%,"Rp1,198,982",$81,"Rp12,389,534",$835,"$5,013"
Feb/23,Other,Kintamani,Villa,Professional,1,,70.0%,"Rp992,532",$65,"Rp19,106,236","$1,253","$5,013"
Mar/23,Other,Kintamani,Villa,Individual ,2,,65.9%,"Rp1,296,986",$87,"Rp25,075,072","$1,673","$5,018"
Nov/22,Non Bali,Lombok,Villa,Professional,2,,50.0%,"Rp6,079,681",$387,"Rp79,035,858","$5,025","$5,025"
Oct/22,Central Badung,Kuta,Villa,Professional,2,10,20.3%,"Rp2,527,958",$162,"Rp9,795,759",$628,"$5,025"
Jul/23,Central Badung,Seminyak,Apartment,Professional,2,2,46.0%,"Rp4,456,774",$296,"Rp37,882,575","$2,513","$5,026"
Apr/24,Other,Nusa Lembongan,Guest House,Professional,6,15,12.9%,"Rp2,081,588",$128,"Rp6,765,215",$416,"$5,028"
Mar/22,Denpasar,Denpasar,Guest House,Individual ,2,,12.5%,"Rp892,760",$62,"Rp4,017,371",$280,"$5,033"
Nov/24,Other,Kintamani,Guest House,Individual ,2,17,19.2%,"Rp1,208,856",$76,"Rp7,253,077",$458,"$5,037"
Nov/21,North Badung,Canggu,Apartment,Individual ,3,2,80.9%,"Rp1,899,730",$133,"Rp36,094,878","$2,521","$5,041"
Feb/22,South Badung,Bukit,Guest House,Individual ,3,,18.9%,"Rp1,448,514",$101,"Rp6,035,427",$420,"$5,042"
Dec/24,Other,Nusa Penida,Guest House,Individual ,5,73,25.8%,"Rp1,690,380",$105,"Rp7,376,204",$458,"$5,043"
Aug/22,Non Bali,Lombok,Villa,Professional,2,,28.6%,"Rp5,351,186",$361,"Rp37,458,301","$2,524","$5,048"
Dec/23,Mengwi,Mengwi,Villa,Professional,1,4,62.5%,"Rp1,946,541",$126,"Rp25,953,833","$1,686","$5,058"
Oct/22,Other,Nusa Lembongan,Guest House,Professional,4,,11.7%,"Rp1,252,266",$80,"Rp4,382,965",$281,"$5,059"
Dec/22,Other,Candidasa,Apartment,Individual ,1,,37.0%,"Rp1,381,464",$89,"Rp11,249,038",$723,"$5,059"
Jun/24,Denpasar,Sanur,Apartment,Professional,1,6,37.9%,"Rp1,294,963",$79,"Rp13,812,884",$844,"$5,063"
Jan/24,South Badung,Jimbaran,Apartment,Professional,1,4,46.8%,"Rp2,162,277",$137,"Rp26,668,133","$1,691","$5,072"
Apr/22,Mengwi,Mengwi,Apartment,Individual ,1,8,75.3%,"Rp525,207",$36,"Rp9,191,128",$634,"$5,073"
Apr/22,Central Badung,Kuta,Villa,Professional,2,13,31.5%,"Rp1,167,583",$81,"Rp5,658,344",$390,"$5,075"
Sep/24,Mengwi,Mengwi,Apartment,Individual ,2,6,36.3%,"Rp1,873,541",$124,"Rp12,802,482",$846,"$5,075"
Feb/25,Central Badung,Legian,Apartment,Individual ,2,38,9.9%,"Rp1,219,586",$74,"Rp5,259,422",$317,"$5,075"
Jan/23,Other,Nusa Penida,Guest House,Individual ,6,,4.9%,"Rp1,383,696",$92,"Rp8,455,852",$564,"$5,079"
Jan/22,Central Badung,Legian,Apartment,Individual ,2,18,17.7%,"Rp936,685",$65,"Rp4,297,800",$299,"$5,081"
Jan/23,Other,Nusa Penida,Guest House,Individual ,5,,6.2%,"Rp1,190,294",$79,"Rp8,464,316",$565,"$5,084"
Feb/24,Central Badung,Kuta,Villa,Professional,1,12,20.5%,"Rp1,378,941",$88,"Rp7,997,858",$509,"$5,091"
Oct/21,South Badung,Jimbaran,Guest House,Individual ,1,,18.5%,"Rp357,042",$25,"Rp1,717,269",$121,"$5,092"
Jun/24,Non Bali,Lombok,Guest House,Professional,1,,22.4%,"Rp758,277",$46,"Rp4,170,524",$255,"$5,095"
Feb/22,Other,Lovina,Villa,Individual ,2,,22.2%,"Rp892,634",$62,"Rp4,879,782",$340,"$5,095"
Nov/24,Other,Munduk,Villa,Individual ,2,17,37.9%,"Rp1,392,184",$88,"Rp16,149,332","$1,020","$5,098"
Nov/24,Central Badung,Legian,Guest House,Individual ,2,4,55.1%,"Rp1,879,327",$119,"Rp40,405,529","$2,551","$5,102"
Dec/21,Other,Nusa Lembongan,Villa,Individual ,6,,38.0%,"Rp3,827,000",$269,"Rp36,356,498","$2,551","$5,103"
Jul/22,Other,Kintamani,Villa,Individual ,1,,26.6%,"Rp780,583",$53,"Rp5,047,771",$340,"$5,106"
Nov/22,Central Badung,Kuta,Apartment,Individual ,1,22,40.8%,"Rp470,120",$30,"Rp4,231,128",$269,"$5,111"
Nov/21,Central Badung,Kuta,Villa,Individual ,4,8,28.6%,"Rp1,744,810",$122,"Rp9,160,254",$640,"$5,117"
Feb/24,Central Badung,Kuta,Apartment,Individual ,2,11,31.2%,"Rp1,296,805",$83,"Rp10,050,239",$640,"$5,118"
Mar/22,Non Bali,Lombok,Apartment,Individual ,1,,35.4%,"Rp1,187,113",$83,"Rp10,514,432",$732,"$5,123"
Jun/22,Other,Munduk,Villa,Individual ,1,7,38.1%,"Rp1,590,086",$107,"Rp12,720,685",$854,"$5,124"
Jan/24,Gianyar,Ubud,Apartment,Individual ,3,3,41.2%,"Rp2,313,402",$147,"Rp26,989,643","$1,711","$5,133"
Dec/21,Other,Candidasa,Villa,Individual ,2,,33.3%,"Rp2,287,045",$160,"Rp14,637,087","$1,027","$5,136"
Nov/24,North Badung,Canggu,Guest House,Professional,2,12,25.6%,"Rp2,628,861",$166,"Rp27,164,948","$1,715","$5,145"
Nov/23,Other,Kintamani,Guest House,Individual ,2,,19.2%,"Rp1,208,856",$78,"Rp7,253,077",$468,"$5,146"
Jan/23,Other,Munduk,Villa,Individual ,1,6,16.3%,"Rp2,860,625",$191,"Rp25,745,577","$1,718","$5,154"
Nov/21,Central Badung,Kuta,Villa,Professional,1,13,42.2%,"Rp696,693",$49,"Rp5,680,705",$397,"$5,157"
Jun/22,South Badung,Jimbaran,Guest House,Individual ,2,,29.2%,"Rp854,912",$57,"Rp6,411,843",$430,"$5,166"
Apr/22,South Badung,Bukit,Apartment,Professional,2,4,63.6%,"Rp1,338,160",$92,"Rp24,979,037","$1,723","$5,170"
Jan/24,Other,Nusa Penida,Guest House,Individual ,5,16,9.6%,"Rp2,146,327",$136,"Rp8,156,044",$517,"$5,170"
Dec/25,South Badung,Bukit,Guest House,Individual ,5,12,46.2%,"Rp702,240",$42,"Rp7,197,957",$432,"$5,180"
